Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
6.50735	2	1	54	FullDelay	0.00735398	7353.98	1	9
6.60115	9	1	13	LastDelay	0.00115235	1152.35	1	4
6.60115	9	1	13	FullDelay	3.40115	3.40115e+06	4	4
6.60115	3	1	13	LastDelay	0.901153	901153	1	4
6.60115	3	1	13	FullDelay	3.40115	3.40115e+06	3	4
6.60115	12	1	13	LastDelay	1.10115	1.10115e+06	1	4
6.60115	12	1	13	FullDelay	3.50115	3.50115e+06	3	4
6.70218	9	1	20	LastDelay	0.802182	802182	1	7
6.70218	9	1	20	FullDelay	0.802182	802182	1	7
6.70218	3	1	20	LastDelay	0.602182	602182	1	7
6.70218	3	1	20	FullDelay	0.602182	602182	1	7
6.7028	12	1	20	LastDelay	0.802798	802798	1	7
6.7028	12	1	20	FullDelay	0.802798	802798	1	7
7.1	9	1	25	LastDelay	0	0	1	0
7.1	9	1	25	FullDelay	0	0	1	0
7.2	12	1	25	LastDelay	0	0	1	0
7.2	12	1	25	FullDelay	0	0	1	0
7.2023	6	1	7	LastDelay	1.7023	1.7023e+06	1	5
7.2023	6	1	7	FullDelay	6.3023	6.3023e+06	3	5
7.20601	2	1	7	LastDelay	0.00600893	6008.93	1	6
7.20601	2	1	7	FullDelay	6.30601	6.30601e+06	3	6
7.30473	6	1	26	LastDelay	0.00473103	4731.03	1	11
7.30473	6	1	26	FullDelay	3.80473	3.80473e+06	2	11
7.4	3	1	25	LastDelay	0	0	1	0
7.4	3	1	25	FullDelay	0	0	1	0
7.40418	6	1	27	LastDelay	0.00417776	4177.77	1	6
7.40418	6	1	27	FullDelay	3.80418	3.80418e+06	2	6
7.60142	9	1	12	LastDelay	0.201416	201416	1	7
7.60142	9	1	12	FullDelay	4.50142	4.50142e+06	5	7
7.60142	12	1	12	LastDelay	0.901416	901416	1	7
7.60142	12	1	12	FullDelay	4.60142	4.60142e+06	4	7
7.70084	6	1	13	LastDelay	1.70084	1.70084e+06	1	5
7.70084	6	1	13	FullDelay	6.10084	6.10084e+06	2	5
7.9	9	1	26	LastDelay	0	0	1	0
7.9	9	1	26	FullDelay	0	0	1	0
8.00124	9	1	16	LastDelay	0.401236	401236	1	6
8.00124	9	1	16	FullDelay	4.50124	4.50124e+06	4	6
8.00124	3	1	16	LastDelay	1.00124	1.00124e+06	1	6
8.00124	3	1	16	FullDelay	4.50124	4.50124e+06	3	6
8.00124	12	1	16	LastDelay	0.201237	201237	1	6
8.00124	12	1	16	FullDelay	4.60124	4.60124e+06	4	6
8.1	12	1	26	LastDelay	0	0	1	0
8.1	12	1	26	FullDelay	0	0	1	0
8.30113	2	1	19	LastDelay	0.00112593	1125.93	1	3
8.30113	2	1	19	FullDelay	5.30113	5.30113e+06	2	3
8.30113	6	1	19	LastDelay	1.70113	1.70113e+06	1	3
8.30113	6	1	19	FullDelay	5.50113	5.50113e+06	2	3
8.4	3	1	26	LastDelay	0	0	1	0
8.4	3	1	26	FullDelay	0	0	1	0
8.5	9	1	27	LastDelay	0	0	1	0
8.5	9	1	27	FullDelay	0	0	1	0
8.60327	2	1	22	LastDelay	0.00327109	3271.09	1	7
8.60327	2	1	22	FullDelay	5.30327	5.30327e+06	2	7
8.60327	6	1	22	LastDelay	1.70327	1.70327e+06	1	7
8.60327	6	1	22	FullDelay	5.50327	5.50327e+06	2	7
8.61004	6	1	49	LastDelay	0.0100409	10040.9	1	14
8.61004	6	1	49	FullDelay	0.0100409	10040.9	1	14
8.9	12	1	27	LastDelay	0	0	1	0
8.9	12	1	27	FullDelay	0	0	1	0
9.00342	6	1	4	LastDelay	0.00341773	3417.73	1	11
9.00342	6	1	4	FullDelay	8.50342	8.50342e+06	4	11
9.1	2	1	27	LastDelay	0	0	1	0
9.1	2	1	27	FullDelay	5.3	5.3e+06	2	0
9.4	3	1	27	LastDelay	0	0	1	0
9.4	3	1	27	FullDelay	0	0	1	0
9.5007	3	1	12	LastDelay	0.600703	600703	1	5
9.5007	3	1	12	FullDelay	6.4007	6.4007e+06	6	5
10.2	9	1	39	LastDelay	0	0	1	0
10.2	9	1	39	FullDelay	0	0	1	0
10.5005	6	1	25	LastDelay	0.000467137	467.137	1	2
10.5005	6	1	25	FullDelay	7.10047	7.10047e+06	3	2
10.7011	9	1	29	LastDelay	1.50106	1.50106e+06	1	4
10.7011	9	1	29	FullDelay	1.50106	1.50106e+06	1	4
10.7011	3	1	29	LastDelay	0.30106	301060	1	4
10.7011	3	1	29	FullDelay	0.30106	301060	1	4
10.7011	12	1	29	LastDelay	0.90106	901060	1	4
10.7011	12	1	29	FullDelay	0.90106	901060	1	4
10.7058	2	1	29	LastDelay	1.40578	1.40578e+06	1	8
10.7058	2	1	29	FullDelay	6.70578	6.70578e+06	2	8
10.7079	2	1	43	LastDelay	0.00793344	7933.44	1	8
10.7079	2	1	43	FullDelay	5.30793	5.30793e+06	2	8
11.7	12	1	39	LastDelay	0	0	1	0
11.7	12	1	39	FullDelay	0	0	1	0
12.1	9	1	43	LastDelay	0	0	1	0
12.1	9	1	43	FullDelay	0	0	1	0
12.4	3	1	39	LastDelay	0	0	1	0
12.4	3	1	39	FullDelay	0	0	1	0
12.5005	9	1	21	LastDelay	0.00046653	466.53	1	2
12.5005	9	1	21	FullDelay	6.50047	6.50047e+06	6	2
13.1	12	1	43	LastDelay	0	0	1	0
13.1	12	1	43	FullDelay	0	0	1	0
14	9	1	44	LastDelay	0	0	1	0
14	9	1	44	FullDelay	0	0	1	0
14.2057	9	1	31	LastDelay	1.20575	1.20575e+06	1	4
14.2057	9	1	31	FullDelay	4.80575	4.80575e+06	3	4
14.2057	3	1	31	LastDelay	0.605748	605748	1	4
14.2057	3	1	31	FullDelay	3.60575	3.60575e+06	2	4
14.2057	12	1	31	LastDelay	0.00574766	5747.66	1	4
14.2057	12	1	31	FullDelay	4.20575	4.20575e+06	3	4
14.4	3	1	43	LastDelay	0	0	1	0
14.4	3	1	43	FullDelay	0	0	1	0
14.9	12	1	47	LastDelay	0	0	1	0
14.9	12	1	47	FullDelay	0	0	1	0
15.1027	9	1	35	LastDelay	0.00272125	2721.25	1	9
15.1027	9	1	35	FullDelay	5.30272	5.30272e+06	4	9
15.3022	9	1	37	LastDelay	0.00219681	2196.81	1	10
15.3022	9	1	37	FullDelay	5.3022	5.3022e+06	4	10
15.9	9	1	47	LastDelay	0	0	1	0
15.9	9	1	47	FullDelay	0	0	1	0
16	12	1	35	LastDelay	0	0	1	0
16	12	1	35	FullDelay	5.6	5.6e+06	3	0
16.1	3	1	37	LastDelay	0	0	1	0
16.1	3	1	37	FullDelay	3.9	3.9e+06	2	0
16.2005	9	1	15	LastDelay	0.000466514	466.514	1	2
16.2005	9	1	15	FullDelay	12.8005	1.28005e+07	11	2
16.2028	9	1	38	LastDelay	0.802759	802759	1	4
16.2028	9	1	38	FullDelay	6.10276	6.10276e+06	3	4
16.2062	3	1	38	LastDelay	0.00620825	6208.25	1	6
16.2062	3	1	38	FullDelay	3.90621	3.90621e+06	2	6
16.3	12	1	38	LastDelay	0	0	1	0
16.3	12	1	38	FullDelay	5.6	5.6e+06	3	0
16.7	3	1	47	LastDelay	0	0	1	0
16.7	3	1	47	FullDelay	0	0	1	0
16.8	12	1	49	LastDelay	0	0	1	0
16.8	12	1	49	FullDelay	0	0	1	0
16.9005	9	1	34	LastDelay	0.00046653	466.53	1	2
16.9005	9	1	34	FullDelay	7.20047	7.20047e+06	5	2
17.4005	9	1	45	LastDelay	0.00046737	467.37	1	2
17.4005	9	1	45	FullDelay	1.70047	1.70047e+06	2	2
17.6	9	1	49	LastDelay	0	0	1	0
17.6	9	1	49	FullDelay	0	0	1	0
18.0005	9	1	24	LastDelay	0.000546597	546.597	1	3
18.0005	9	1	24	FullDelay	11.0005	1.10005e+07	7	3
18.3005	9	1	32	LastDelay	0.00046653	466.53	1	2
18.3005	9	1	32	FullDelay	8.80047	8.80047e+06	6	2
18.5	12	1	45	LastDelay	0	0	1	0
18.5	12	1	45	FullDelay	3.8	3.8e+06	2	0
