Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.45	10	1	26	FullDelay	0	0	1	0
2.75047	10	1	22	LastDelay	0.000466861	466.861	1	2
2.75047	10	1	22	FullDelay	0.900467	900467	2	2
2.9	10	1	28	LastDelay	0	0	1	0
2.9	10	1	28	FullDelay	0	0	1	0
3	5	1	29	LastDelay	0	0	1	0
3	5	1	29	FullDelay	0	0	1	0
3.00236	10	1	9	LastDelay	0.00235809	2358.09	1	8
3.00236	10	1	9	FullDelay	2.35236	2.35236e+06	5	8
3.15598	10	1	17	LastDelay	0.00597725	5977.26	1	10
3.15598	10	1	17	FullDelay	1.95598	1.95598e+06	4	10
3.15598	5	1	17	LastDelay	0.505977	505977	1	10
3.15598	5	1	17	FullDelay	2.05598	2.05598e+06	3	10
3.20546	15	1	42	LastDelay	0.00546487	5464.87	1	6
3.20546	15	1	42	FullDelay	0.00546487	5464.87	1	6
3.25243	5	1	12	LastDelay	0.00242624	2426.24	1	9
3.25243	5	1	12	FullDelay	2.45243	2.45243e+06	4	9
3.25348	15	1	12	LastDelay	1.35348	1.35348e+06	1	9
3.25348	15	1	12	FullDelay	2.35348	2.35348e+06	2	9
3.3	10	1	29	LastDelay	0	0	1	0
3.3	10	1	29	FullDelay	0	0	1	0
3.40164	5	1	9	LastDelay	0.251638	251638	1	4
3.40164	5	1	9	FullDelay	2.75164	2.75164e+06	4	4
3.45153	15	1	11	LastDelay	0.00153065	1530.65	1	3
3.45153	15	1	11	FullDelay	2.60153	2.60153e+06	3	3
3.45153	5	1	11	LastDelay	0.251531	251531	1	3
3.45153	5	1	11	FullDelay	2.70153	2.70153e+06	4	3
3.55295	5	1	14	LastDelay	0.202953	202953	1	7
3.55295	5	1	14	FullDelay	2.60295	2.60295e+06	4	7
3.7	3	1	25	LastDelay	0	0	1	0
3.7	3	1	25	FullDelay	0	0	1	0
3.7	9	1	25	LastDelay	0	0	1	0
3.7	9	1	25	FullDelay	0	0	1	0
3.7	12	1	25	LastDelay	0	0	1	0
3.7	12	1	25	FullDelay	0	0	1	0
3.8	10	1	34	LastDelay	0	0	1	0
3.8	10	1	34	FullDelay	0	0	1	0
3.90585	10	1	15	LastDelay	0.00585316	5853.16	1	5
3.90585	10	1	15	FullDelay	2.80585	2.80585e+06	7	5
3.91044	6	1	37	LastDelay	0.0104416	10441.6	1	11
3.91044	6	1	37	FullDelay	0.0104416	10441.6	1	11
4.00335	6	1	0	LastDelay	0.00334559	3345.59	1	6
4.00335	6	1	0	FullDelay	4.00335	4.00335e+06	3	6
4.1507	10	1	27	LastDelay	0.000702991	702.991	1	5
4.1507	10	1	27	FullDelay	1.3007	1.3007e+06	3	5
4.2	5	1	39	LastDelay	0	0	1	0
4.2	5	1	39	FullDelay	0	0	1	0
4.25273	10	1	30	LastDelay	0.0527315	52731.5	1	8
4.25273	10	1	30	FullDelay	0.652731	652731	2	8
4.3	10	1	35	LastDelay	0	0	1	0
4.3	10	1	35	FullDelay	0	0	1	0
4.4026	10	1	33	LastDelay	0.652603	652603	1	8
4.4026	10	1	33	FullDelay	0.652603	652603	1	8
4.40316	5	1	33	LastDelay	0.50316	503160	1	9
4.40316	5	1	33	FullDelay	0.50316	503160	1	9
4.65581	5	1	36	LastDelay	0.605808	605808	1	11
4.65581	5	1	36	FullDelay	0.605808	605808	1	11
4.65841	10	1	36	LastDelay	0.00840962	8409.62	1	11
4.65841	10	1	36	FullDelay	0.00840962	8409.62	1	11
4.66021	5	1	38	LastDelay	0.510207	510207	1	12
4.66021	5	1	38	FullDelay	0.510207	510207	1	12
4.66121	15	1	38	LastDelay	0.0112075	11207.5	1	12
4.66121	15	1	38	FullDelay	1.66121	1.66121e+06	2	12
4.80142	10	1	19	LastDelay	0.00142166	1421.66	1	5
4.80142	10	1	19	FullDelay	3.10142	3.10142e+06	6	5
4.80233	9	1	8	LastDelay	0.402333	402333	1	11
4.80233	9	1	8	FullDelay	3.60233	3.60233e+06	3	11
4.80233	12	1	8	LastDelay	0.302333	302333	1	11
4.80233	12	1	8	FullDelay	3.80233	3.80233e+06	3	11
4.80288	5	1	19	LastDelay	0.30288	302880	1	6
4.80288	5	1	19	FullDelay	3.60288	3.60288e+06	5	6
4.8034	3	1	8	LastDelay	0.403399	403399	1	11
4.8034	3	1	8	FullDelay	3.6034	3.6034e+06	3	11
4.80752	6	1	8	LastDelay	0.00751785	7517.85	1	12
4.80752	6	1	8	FullDelay	4.00752	4.00752e+06	2	12
4.95	10	1	37	LastDelay	0	0	1	0
4.95	10	1	37	FullDelay	0	0	1	0
5.15316	5	1	40	LastDelay	0.00315742	3157.42	1	10
5.15316	5	1	40	FullDelay	0.00315742	3157.42	1	10
5.2	10	1	38	LastDelay	0	0	1	0
5.2	10	1	38	FullDelay	0	0	1	0
5.45	10	1	39	LastDelay	0	0	1	0
5.45	10	1	39	FullDelay	0	0	1	0
5.5023	9	1	15	LastDelay	0.502297	502297	1	13
5.5023	9	1	15	FullDelay	2.8023	2.8023e+06	2	13
5.5023	3	1	15	LastDelay	0.502297	502297	1	13
5.5023	3	1	15	FullDelay	2.8023	2.8023e+06	2	13
5.5023	12	1	15	LastDelay	0.402297	402297	1	13
5.5023	12	1	15	FullDelay	2.8023	2.8023e+06	2	13
5.65	5	1	42	LastDelay	0	0	1	0
5.65	5	1	42	FullDelay	0	0	1	0
5.7	10	1	40	LastDelay	0	0	1	0
5.7	10	1	40	FullDelay	0	0	1	0
5.75199	10	1	7	LastDelay	0.00199039	1990.39	1	8
5.75199	10	1	7	FullDelay	5.25199	5.25199e+06	14	8
5.95	10	1	41	LastDelay	0	0	1	0
5.95	10	1	41	FullDelay	0	0	1	0
5.95256	5	1	31	LastDelay	0.00256135	2561.36	1	7
5.95256	5	1	31	FullDelay	2.15256	2.15256e+06	3	7
5.95302	10	1	31	LastDelay	0.0530192	53019.2	1	6
5.95302	10	1	31	FullDelay	2.30302	2.30302e+06	5	6
6	3	1	27	LastDelay	0	0	1	0
6	3	1	27	FullDelay	0	0	1	0
6	9	1	27	LastDelay	0	0	1	0
6	9	1	27	FullDelay	0	0	1	0
6.05134	10	1	25	LastDelay	0.00134104	1341.04	1	3
6.05134	10	1	25	FullDelay	3.65134	3.65134e+06	7	3
6.15	10	1	42	LastDelay	0	0	1	0
6.15	10	1	42	FullDelay	0	0	1	0
6.20047	10	1	16	LastDelay	0.000467123	467.123	1	2
6.20047	10	1	16	FullDelay	5.05047	5.05047e+06	14	2
6.3	10	1	43	LastDelay	0	0	1	0
6.3	10	1	43	FullDelay	0	0	1	0
6.35121	10	1	32	LastDelay	0.00121221	1212.21	1	3
6.35121	10	1	32	FullDelay	2.65121	2.65121e+06	6	3
6.35121	5	1	32	LastDelay	0.351213	351213	1	3
6.35121	5	1	32	FullDelay	2.50121	2.50121e+06	3	3
6.5	10	1	46	LastDelay	0	0	1	0
6.5	10	1	46	FullDelay	0	0	1	0
6.65125	5	1	48	LastDelay	0.201249	201249	1	4
6.65125	5	1	48	FullDelay	0.201249	201249	1	4
6.6619	10	1	48	LastDelay	0.0119026	11902.6	1	7
6.6619	10	1	48	FullDelay	0.0119026	11902.6	1	7
6.66602	15	1	81	LastDelay	0.0160217	16021.7	1	9
6.66602	15	1	81	FullDelay	0.0160217	16021.7	1	9
6.7	12	1	33	LastDelay	0	0	1	0
6.7	12	1	33	FullDelay	0	0	1	0
6.70274	12	1	27	LastDelay	0.602735	602735	1	6
6.70274	12	1	27	FullDelay	0.602735	602735	1	6
6.7088	6	1	27	LastDelay	0.00880303	8803.03	1	5
6.7088	6	1	27	FullDelay	3.8088	3.8088e+06	2	5
6.75227	10	1	45	LastDelay	0.00227241	2272.41	1	7
6.75227	10	1	45	FullDelay	0.302272	302272	2	7
6.75322	5	1	45	LastDelay	0.453224	453224	1	14
6.75322	5	1	45	FullDelay	0.453224	453224	1	14
6.75322	15	1	45	LastDelay	1.90322	1.90322e+06	1	14
6.75322	15	1	45	FullDelay	1.90322	1.90322e+06	1	14
7	10	1	53	LastDelay	0	0	1	0
7	10	1	53	FullDelay	0	0	1	0
7.0037	15	1	15	LastDelay	0.00369589	3695.89	1	9
7.0037	15	1	15	FullDelay	5.9537	5.9537e+06	4	9
7.05047	10	1	23	LastDelay	0.000466899	466.899	1	2
7.05047	10	1	23	FullDelay	5.15047	5.15047e+06	11	2
7.05139	15	1	16	LastDelay	0.00139028	1390.28	1	3
7.05139	15	1	16	FullDelay	5.95139	5.95139e+06	4	3
7.05194	5	1	16	LastDelay	0.151939	151939	1	3
7.05194	5	1	16	FullDelay	6.00194	6.00194e+06	7	3
7.50252	5	1	27	LastDelay	0.352517	352517	1	9
7.50252	5	1	27	FullDelay	4.60252	4.60252e+06	4	9
7.55	5	1	53	LastDelay	0	0	1	0
7.55	5	1	53	FullDelay	0	0	1	0
7.55	10	1	59	LastDelay	0	0	1	0
7.55	10	1	59	FullDelay	0	0	1	0
7.5506	5	1	28	LastDelay	0.350605	350605	1	2
7.5506	5	1	28	FullDelay	4.6006	4.6006e+06	4	2
7.5506	15	1	28	LastDelay	0.000604683	604.683	1	2
7.5506	15	1	28	FullDelay	5.0506	5.0506e+06	3	2
7.65047	15	1	30	LastDelay	0.000466857	466.857	1	2
7.65047	15	1	30	FullDelay	5.05047	5.05047e+06	3	2
7.65231	10	1	47	LastDelay	0.00231461	2314.61	1	5
7.65231	10	1	47	FullDelay	1.05231	1.05231e+06	3	5
7.65231	5	1	47	LastDelay	1.25231	1.25231e+06	1	5
7.65231	5	1	47	FullDelay	1.25231	1.25231e+06	1	5
7.70047	15	1	31	LastDelay	0.000467285	467.285	1	2
7.70047	15	1	31	FullDelay	5.05047	5.05047e+06	3	2
7.85507	5	1	34	LastDelay	0.555067	555067	1	11
7.85507	5	1	34	FullDelay	3.90507	3.90507e+06	4	11
7.95148	15	1	36	LastDelay	0.00147582	1475.82	1	4
7.95148	15	1	36	FullDelay	5.05148	5.05148e+06	3	4
8.05	10	1	60	LastDelay	0	0	1	0
8.05	10	1	60	FullDelay	0	0	1	0
8.1	15	1	40	LastDelay	0	0	1	0
8.1	15	1	40	FullDelay	5	5e+06	2	0
8.10282	10	1	44	LastDelay	0.00282228	2822.28	1	10
8.10282	10	1	44	FullDelay	1.70282	1.70282e+06	5	10
8.10282	5	1	44	LastDelay	0.352823	352823	1	10
8.10282	5	1	44	FullDelay	1.85282	1.85282e+06	2	10
8.1544	10	1	49	LastDelay	0.00440431	4404.31	1	11
8.1544	10	1	49	FullDelay	1.3544	1.3544e+06	4	11
8.20062	5	1	43	LastDelay	0.700625	700625	1	3
8.20062	5	1	43	FullDelay	2.00062	2.00062e+06	2	3
8.20063	15	1	43	LastDelay	0.000625016	625.016	1	3
8.20063	15	1	43	FullDelay	3.45063	3.45063e+06	2	3
8.25	15	1	44	LastDelay	0	0	1	0
8.25	15	1	44	FullDelay	3.45	3.45e+06	2	0
8.3	5	1	59	LastDelay	0	0	1	0
8.3	5	1	59	FullDelay	0	0	1	0
8.30089	15	1	46	LastDelay	0.000890184	890.184	1	3
8.30089	15	1	46	FullDelay	3.40089	3.40089e+06	2	3
8.30137	10	1	52	LastDelay	0.00137314	1373.14	1	2
8.30137	10	1	52	FullDelay	1.35137	1.35137e+06	3	2
8.35132	10	1	54	LastDelay	0.00132138	1321.38	1	3
