Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
29.1012	9	1	61	FullDelay	11.7012	1.17012e+07	3	4
29.5028	9	1	65	LastDelay	0.00282618	2826.18	1	4
29.5028	9	1	65	FullDelay	11.7028	1.17028e+07	3	4
31.3005	9	1	86	LastDelay	0.00046737	467.37	1	2
31.3005	9	1	86	FullDelay	0.00046737	467.37	1	2
32.2078	9	1	17	LastDelay	0.00780477	7804.77	1	17
32.2078	9	1	17	FullDelay	27.4078	2.74078e+07	7	17
32.5029	12	1	182	LastDelay	0.00290184	2901.84	1	5
32.5029	12	1	182	FullDelay	0.00290184	2901.84	1	5
33.7062	12	1	15	LastDelay	0.00621463	6214.63	1	6
33.7062	12	1	15	FullDelay	30.0062	3.00062e+07	3	6
37.3005	9	1	87	LastDelay	0.00046737	467.37	1	2
37.3005	9	1	87	FullDelay	0.00046737	467.37	1	2
38.0022	12	1	61	LastDelay	0.00217134	2171.34	1	5
38.0022	12	1	61	FullDelay	29.7022	2.97022e+07	3	5
39.2005	9	1	35	LastDelay	0.00046729	467.29	1	2
39.2005	9	1	35	FullDelay	28.4005	2.84005e+07	6	2
39.9005	9	1	44	LastDelay	0.00046737	467.37	1	2
39.9005	9	1	44	FullDelay	28.2005	2.82005e+07	6	2
40.2077	9	1	48	LastDelay	0.0077011	7701.1	1	10
40.2077	9	1	48	FullDelay	28.1077	2.81077e+07	6	10
40.4005	9	1	50	LastDelay	0.00046729	467.29	1	2
40.4005	9	1	50	FullDelay	28.1005	2.81005e+07	6	2
41.202	9	1	62	LastDelay	0.0019825	1982.5	1	4
41.202	9	1	62	FullDelay	23.702	2.3702e+07	5	4
42.3005	9	1	75	LastDelay	0.00046729	467.29	1	2
42.3005	9	1	75	FullDelay	18.2005	1.82005e+07	4	2
43.3029	12	1	115	LastDelay	0.00290931	2909.31	1	6
43.3029	12	1	115	FullDelay	29.6029	2.96029e+07	3	6
43.3057	9	1	89	LastDelay	0.00566173	5661.73	1	13
43.3057	9	1	89	FullDelay	0.00566173	5661.73	1	13
46.309	12	1	146	LastDelay	0.0090213	9021.3	1	8
46.309	12	1	146	FullDelay	17.409	1.7409e+07	2	8
47.8005	9	1	76	LastDelay	0.00046737	467.37	1	2
47.8005	9	1	76	FullDelay	23.6005	2.36005e+07	5	2
50.4024	9	1	107	LastDelay	0.00244151	2441.51	1	8
50.4024	9	1	107	FullDelay	0.00244151	2441.51	1	8
50.5005	9	1	2	LastDelay	0.00046737	467.37	1	2
50.5005	9	1	2	FullDelay	50.3005	5.03005e+07	14	2
50.9005	12	1	210	LastDelay	0.000546641	546.641	1	3
50.9005	12	1	210	FullDelay	0.000546641	546.641	1	3
51.4005	9	1	19	LastDelay	0.00046737	467.37	1	2
51.4005	9	1	19	FullDelay	46.4005	4.64005e+07	10	2
52.7005	9	1	41	LastDelay	0.00046737	467.37	1	2
52.7005	9	1	41	FullDelay	41.3005	4.13005e+07	8	2
54.2006	9	1	38	LastDelay	1.70063	1.70063e+06	1	4
54.2006	9	1	38	FullDelay	43.1006	4.31006e+07	8	4
57.8005	9	1	112	LastDelay	0.00046729	467.29	1	2
57.8005	9	1	112	FullDelay	0.00046729	467.29	1	2
57.9005	9	1	5	LastDelay	0.00046729	467.29	1	2
57.9005	9	1	5	FullDelay	57.1005	5.71005e+07	14	2
58.5005	9	1	16	LastDelay	0.00046737	467.37	1	2
58.5005	9	1	16	FullDelay	53.8005	5.38005e+07	11	2
58.7005	9	1	20	LastDelay	0.00046737	467.37	1	2
58.7005	9	1	20	FullDelay	53.6005	5.36005e+07	11	2
58.9031	9	1	22	LastDelay	0.00311698	3116.98	1	4
58.9031	9	1	22	FullDelay	53.6031	5.36031e+07	11	4
59.2006	9	1	29	LastDelay	0.00062547	625.47	1	4
59.2006	9	1	29	FullDelay	51.5006	5.15006e+07	10	4
63.0005	9	1	92	LastDelay	0.00046653	466.53	1	2
63.0005	9	1	92	FullDelay	14.1005	1.41005e+07	3	2
63.4028	9	1	96	LastDelay	0.0027561	2756.1	1	4
63.4028	9	1	96	FullDelay	14.1028	1.41028e+07	3	4
63.8058	9	1	100	LastDelay	0.00580627	5806.27	1	18
63.8058	9	1	100	FullDelay	14.1058	1.41058e+07	3	18
64.2007	9	1	104	LastDelay	0.00068447	684.47	1	3
64.2007	9	1	104	FullDelay	14.1007	1.41007e+07	3	3
65.2005	9	1	117	LastDelay	0.00046737	467.37	1	2
65.2005	9	1	117	FullDelay	0.00046737	467.37	1	2
