Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
59.1005	9	1	1	FullDelay	59.0005	5.90005e+07	11	2
59.6029	9	1	11	LastDelay	0.00285263	2852.63	1	5
59.6029	9	1	11	FullDelay	58.2029	5.82029e+07	10	5
60.7005	9	1	28	LastDelay	0.00047129	471.29	1	2
60.7005	9	1	28	FullDelay	56.5005	5.65005e+07	9	2
62.4095	12	1	127	LastDelay	0.00953081	9530.81	1	9
62.4095	12	1	127	FullDelay	24.8095	2.48095e+07	3	9
62.8005	9	1	68	LastDelay	0.000549371	549.371	1	3
62.8005	9	1	68	FullDelay	41.9005	4.19005e+07	6	3
63.1021	12	1	136	LastDelay	0.00209389	2093.89	1	4
63.1021	12	1	136	FullDelay	12.9021	1.29021e+07	2	4
65.5053	9	1	102	LastDelay	0.00525195	5251.95	1	7
65.5053	9	1	102	FullDelay	33.3053	3.33053e+07	5	7
66.2017	9	1	113	LastDelay	0.0017142	1714.2	1	4
66.2017	9	1	113	FullDelay	17.2017	1.72017e+07	3	4
66.408	9	1	115	LastDelay	0.00796383	7963.83	1	10
66.408	9	1	115	FullDelay	17.208	1.7208e+07	3	10
67.6005	9	1	128	LastDelay	0.00047053	470.53	1	2
67.6005	9	1	128	FullDelay	9.00047	9.00047e+06	2	2
67.7017	9	1	129	LastDelay	0.00173896	1738.96	1	4
67.7017	9	1	129	FullDelay	9.00174	9.00174e+06	2	4
69.3005	9	1	147	LastDelay	0.000546914	546.914	1	2
69.3005	9	1	147	FullDelay	0.000546914	546.914	1	2
69.6049	12	1	65	LastDelay	0.00490036	4900.36	1	7
69.6049	12	1	65	FullDelay	55.6049	5.56049e+07	6	7
70.5007	9	1	23	LastDelay	0.000684687	684.687	1	2
70.5007	9	1	23	FullDelay	66.8007	6.68007e+07	10	2
71.0008	9	1	34	LastDelay	0.000763028	763.028	1	3
71.0008	9	1	34	FullDelay	66.2008	6.62008e+07	10	3
71.5054	12	1	86	LastDelay	0.00543372	5433.72	1	11
71.5054	12	1	86	FullDelay	55.4054	5.54054e+07	6	11
73.6025	12	1	110	LastDelay	0.00251397	2513.97	1	5
73.6025	12	1	110	FullDelay	37.7025	3.77025e+07	4	5
74.3008	12	1	117	LastDelay	0.000785466	785.466	1	3
74.3008	12	1	117	FullDelay	37.7008	3.77008e+07	4	3
74.6018	9	1	92	LastDelay	0.00184137	1841.37	1	4
74.6018	9	1	92	FullDelay	51.3018	5.13018e+07	7	4
75.0033	9	1	97	LastDelay	0.00327691	3276.91	1	11
75.0033	9	1	97	FullDelay	51.2033	5.12033e+07	7	11
78.0011	9	1	139	LastDelay	0.00105803	1058.03	1	2
78.0011	9	1	139	FullDelay	9.50106	9.50106e+06	2	2
81.0009	9	1	171	LastDelay	0.000939759	939.759	1	2
81.0009	9	1	171	FullDelay	0.000939759	939.759	1	2
81.6006	9	1	16	LastDelay	0.000606988	606.988	1	2
81.6006	9	1	16	FullDelay	78.6006	7.86006e+07	11	2
83.6005	9	1	54	LastDelay	0.00047053	470.53	1	2
83.6005	9	1	54	FullDelay	69.2005	6.92005e+07	9	2
84.0005	9	1	62	LastDelay	0.00047053	470.53	1	2
84.0005	9	1	62	FullDelay	68.8005	6.88005e+07	9	2
84.2042	9	1	66	LastDelay	0.00421405	4214.05	1	8
84.2042	9	1	66	FullDelay	68.6042	6.86042e+07	8	8
85.8005	9	1	89	LastDelay	0.00046729	467.29	1	2
85.8005	9	1	89	FullDelay	62.8005	6.28005e+07	8	2
86.0009	9	1	91	LastDelay	0.000864785	864.785	1	7
86.0009	9	1	91	FullDelay	62.8009	6.28009e+07	8	7
86.2089	9	1	95	LastDelay	0.00894585	8945.85	1	10
86.2089	9	1	95	FullDelay	62.6089	6.26089e+07	8	10
86.5024	12	1	149	LastDelay	0.00242673	2426.73	1	5
86.5024	12	1	149	FullDelay	0.00242673	2426.73	1	5
87.309	9	1	114	LastDelay	0.0090391	9039.1	1	5
87.309	9	1	114	FullDelay	38.209	3.8209e+07	5	5
88.5005	9	1	130	LastDelay	0.00047053	470.53	1	2
88.5005	9	1	130	FullDelay	29.7005	2.97005e+07	4	2
89.4025	9	1	141	LastDelay	0.0024774	2477.4	1	7
89.4025	9	1	141	FullDelay	20.7025	2.07025e+07	3	7
90.7083	9	1	155	LastDelay	0.00827571	8275.71	1	8
90.7083	9	1	155	FullDelay	11.3083	1.13083e+07	2	8
91.308	9	1	161	LastDelay	0.00797684	7976.84	1	4
91.308	9	1	161	FullDelay	11.308	1.1308e+07	2	4
91.4042	9	1	162	LastDelay	0.00416381	4163.81	1	5
91.4042	9	1	162	FullDelay	11.3042	1.13042e+07	2	5
91.9044	9	1	167	LastDelay	0.00436272	4362.73	1	12
91.9044	9	1	167	FullDelay	11.3044	1.13044e+07	2	12
92.2005	9	1	172	LastDelay	0.00047137	471.37	1	2
92.2005	9	1	172	FullDelay	0.00047137	471.37	1	2
92.705	9	1	12	LastDelay	0.00503665	5036.65	1	8
92.705	9	1	12	FullDelay	91.205	9.1205e+07	12	8
93.5034	12	1	82	LastDelay	0.00344693	3446.93	1	4
93.5034	12	1	82	FullDelay	77.8034	7.78034e+07	8	4
93.7049	9	1	35	LastDelay	0.00491161	4911.6	1	4
93.7049	9	1	35	FullDelay	88.8049	8.88049e+07	12	4
95.504	9	1	75	LastDelay	0.00400123	4001.24	1	6
95.504	9	1	75	FullDelay	73.904	7.3904e+07	9	6
96.2114	12	1	115	LastDelay	0.0113835	11383.5	1	9
96.2114	12	1	115	FullDelay	59.8114	5.98114e+07	5	9
97.9027	9	1	117	LastDelay	0.00266842	2668.42	1	9
97.9027	9	1	117	FullDelay	48.5027	4.85027e+07	6	9
98.3076	9	1	122	LastDelay	0.00762856	7628.56	1	4
98.3076	9	1	122	FullDelay	40.3076	4.03076e+07	5	4
98.9005	9	1	131	LastDelay	0.00047129	471.29	1	2
98.9005	9	1	131	FullDelay	40.0005	4.00005e+07	4	2
100.401	9	1	150	LastDelay	0.00117512	1175.12	1	6
100.401	9	1	150	FullDelay	21.5012	2.15012e+07	3	6
100.703	12	1	16	LastDelay	0.00342327	3423.27	1	5
100.703	12	1	16	FullDelay	98.4034	9.84034e+07	11	5
102.501	9	1	178	LastDelay	0.00136246	1362.46	1	4
102.501	9	1	178	FullDelay	0.00136246	1362.46	1	4
104.309	9	1	47	LastDelay	0.00874239	8742.39	1	5
104.309	9	1	47	FullDelay	94.3087	9.43087e+07	11	5
104.506	12	1	59	LastDelay	0.00622753	6227.53	1	7
104.506	12	1	59	FullDelay	91.1062	9.11062e+07	9	7
106.6	9	1	90	LastDelay	0.00047137	471.37	1	2
106.6	9	1	90	FullDelay	83.5005	8.35005e+07	10	2
107.406	9	1	106	LastDelay	0.00560703	5607.03	1	10
107.406	9	1	106	FullDelay	74.8056	7.48056e+07	9	10
107.505	3	1	0	LastDelay	0.00534231	5342.31	1	12
107.505	3	1	0	FullDelay	107.505	1.07505e+08	8	12
107.603	9	1	109	LastDelay	0.00298854	2988.54	1	5
107.603	9	1	109	FullDelay	66.903	6.6903e+07	8	5
108.7	9	1	133	LastDelay	0.00047129	471.29	1	2
108.7	9	1	133	FullDelay	40.8005	4.08005e+07	5	2
109.801	9	1	146	LastDelay	0.000932555	932.555	1	6
109.801	9	1	146	FullDelay	40.6009	4.06009e+07	4	6
110.401	9	1	154	LastDelay	0.000691884	691.884	1	3
110.401	9	1	154	FullDelay	31.1007	3.11007e+07	4	3
111.205	9	1	165	LastDelay	0.00548499	5484.99	1	11
111.205	9	1	165	FullDelay	30.8055	3.08055e+07	4	11
112.604	9	1	184	LastDelay	0.00439966	4399.66	1	14
112.604	9	1	184	FullDelay	0.00439966	4399.66	1	14
112.606	12	1	3	LastDelay	0.00565648	5656.48	1	6
112.606	12	1	3	FullDelay	112.306	1.12306e+08	13	6
113.302	9	1	20	LastDelay	0.00161382	1613.82	1	5
113.302	9	1	20	FullDelay	109.902	1.09902e+08	14	5
114.201	9	1	42	LastDelay	0.00146258	1462.58	1	7
114.201	9	1	42	FullDelay	108.601	1.08601e+08	13	7
115.201	9	1	69	LastDelay	0.000711717	711.717	1	4
115.201	9	1	69	FullDelay	94.2007	9.42007e+07	11	4
115.504	9	1	74	LastDelay	0.00426169	4261.69	1	5
115.504	9	1	74	FullDelay	94.0043	9.40043e+07	11	5
118.701	9	1	137	LastDelay	0.000550115	550.115	1	3
118.701	9	1	137	FullDelay	50.4006	5.04006e+07	6	3
119.3	9	1	145	LastDelay	0.00047137	471.37	1	2
119.3	9	1	145	FullDelay	50.2005	5.02005e+07	6	2
119.9	9	1	156	LastDelay	0.00047137	471.37	1	2
119.9	9	1	156	FullDelay	40.4005	4.04005e+07	5	2
121.206	9	1	175	LastDelay	0.00610448	6104.48	1	7
121.206	9	1	175	FullDelay	19.0061	1.90061e+07	3	7
123.311	9	1	199	LastDelay	0.0109877	10987.7	1	13
123.311	9	1	199	FullDelay	0.0109877	10987.7	1	13
123.6	9	1	9	LastDelay	0.00047137	471.37	1	2
123.6	9	1	9	FullDelay	122.5	1.225e+08	16	2
125.511	9	1	58	LastDelay	0.0113962	11396.2	1	7
125.511	9	1	58	FullDelay	110.711	1.10711e+08	13	7
125.901	9	1	76	LastDelay	0.000696354	696.354	1	3
125.901	9	1	76	FullDelay	104.201	1.04201e+08	12	3
126.701	9	1	87	LastDelay	0.00054937	549.37	1	3
126.701	9	1	87	FullDelay	103.901	1.03901e+08	12	3
127.1	9	1	98	LastDelay	0.00047137	471.37	1	2
127.1	9	1	98	FullDelay	103.2	1.032e+08	12	2
131.6	9	1	181	LastDelay	0.00047053	470.53	1	2
131.6	9	1	181	FullDelay	19.3005	1.93005e+07	3	2
132.302	12	1	83	LastDelay	0.00212069	2120.69	1	5
132.302	12	1	83	FullDelay	116.502	1.16502e+08	11	5
134.301	9	1	211	LastDelay	0.000684346	684.346	1	2
134.301	9	1	211	FullDelay	0.000684346	684.346	1	2
134.5	9	1	8	LastDelay	0.00047053	470.53	1	2
134.5	9	1	8	FullDelay	133.5	1.335e+08	17	2
137.404	12	1	144	LastDelay	0.00437054	4370.54	1	8
137.404	12	1	144	FullDelay	70.6044	7.06044e+07	6	8
138.304	12	1	2	LastDelay	0.00384099	3840.99	1	10
138.304	12	1	2	FullDelay	138.104	1.38104e+08	16	10
138.701	9	1	123	LastDelay	0.00135761	1357.61	1	5
138.701	9	1	123	FullDelay	80.6014	8.06014e+07	9	5
139.1	9	1	127	LastDelay	0.00047053	470.53	1	2
139.1	9	1	127	FullDelay	80.6005	8.06005e+07	9	2
139.401	9	1	136	LastDelay	0.000548602	548.602	1	3
139.401	9	1	136	FullDelay	71.2005	7.12005e+07	8	3
140.801	9	1	160	LastDelay	0.000767324	767.324	1	3
140.801	9	1	160	FullDelay	60.9008	6.09008e+07	7	3
140.9	9	1	163	LastDelay	0.00047053	470.53	1	2
140.9	9	1	163	FullDelay	60.7005	6.07005e+07	7	2
141	9	1	164	LastDelay	0.00047053	470.53	1	2
141	9	1	164	FullDelay	60.7005	6.07005e+07	7	2
141.201	9	1	168	LastDelay	0.000550355	550.355	1	3
141.201	9	1	168	FullDelay	60.5006	6.05006e+07	7	3
142.801	9	1	190	LastDelay	0.00068482	684.82	1	2
142.801	9	1	190	FullDelay	20.4007	2.04007e+07	3	2
142.9	9	1	191	LastDelay	0.00046737	467.37	1	2
142.9	9	1	191	FullDelay	20.4005	2.04005e+07	3	2
147.406	12	1	111	LastDelay	0.00599192	5991.92	1	5
147.406	12	1	111	FullDelay	111.406	1.11406e+08	9	5
147.802	9	1	21	LastDelay	0.00229567	2295.67	1	11
147.802	9	1	21	FullDelay	144.302	1.44302e+08	17	11
149.9	9	1	81	LastDelay	0.00047053	470.53	1	2
149.9	9	1	81	FullDelay	127.7	1.277e+08	14	2
150.102	9	1	85	LastDelay	0.00180445	1804.45	1	4
150.102	9	1	85	FullDelay	127.502	1.27502e+08	14	4
151.401	9	1	119	LastDelay	0.000998776	998.776	1	2
151.401	9	1	119	FullDelay	101.801	1.01801e+08	11	2
152.601	9	1	142	LastDelay	0.000548602	548.602	1	3
152.601	9	1	142	FullDelay	83.8005	8.38005e+07	9	3
153.401	9	1	157	LastDelay	0.00076299	762.99	1	3
153.401	9	1	157	FullDelay	73.8008	7.38008e+07	8	3
153.805	9	1	242	LastDelay	0.00481943	4819.43	1	9
153.805	9	1	242	FullDelay	0.00481943	4819.43	1	9
154.001	9	1	10	LastDelay	0.00115582	1155.82	1	5
154.001	9	1	10	FullDelay	152.701	1.52701e+08	19	5
154.208	9	1	19	LastDelay	0.00816853	8168.53	1	7
154.208	9	1	19	FullDelay	150.908	1.50908e+08	18	7
155.804	12	1	54	LastDelay	0.00386191	3861.91	1	9
155.804	12	1	54	FullDelay	147.904	1.47904e+08	14	9
156.302	9	1	84	LastDelay	0.00224898	2248.98	1	4
156.302	9	1	84	FullDelay	133.802	1.33802e+08	15	4
156.801	9	1	99	LastDelay	0.000692795	692.795	1	3
156.801	9	1	99	FullDelay	132.801	1.32801e+08	14	3
157.1	9	1	104	LastDelay	0.00047137	471.37	1	2
157.1	9	1	104	FullDelay	124.7	1.247e+08	14	2
157.4	9	1	116	LastDelay	0.00047137	471.37	1	2
157.4	9	1	116	FullDelay	108.1	1.081e+08	12	2
160.203	9	1	182	LastDelay	0.00334796	3347.96	1	10
160.203	9	1	182	FullDelay	47.8033	4.78033e+07	5	10
161.7	9	1	201	LastDelay	0.00047137	471.37	1	2
161.7	9	1	201	FullDelay	28.4005	2.84005e+07	3	2
161.801	9	1	202	LastDelay	0.000554796	554.796	1	3
161.801	9	1	202	FullDelay	28.4006	2.84006e+07	3	3
161.901	12	1	129	LastDelay	0.000803171	803.171	1	6
161.901	12	1	129	FullDelay	124.101	1.24101e+08	10	6
163.2	9	1	217	LastDelay	0.00047137	471.37	1	2
163.2	9	1	217	FullDelay	18.0005	1.80005e+07	2	2
164.505	9	1	230	LastDelay	0.00474084	4740.84	1	12
164.505	9	1	230	FullDelay	18.0047	1.80047e+07	2	12
164.6	9	1	231	LastDelay	0.00047137	471.37	1	2
164.6	9	1	231	FullDelay	18.0005	1.80005e+07	2	2
165.103	12	1	15	LastDelay	0.00348834	3488.34	1	5
165.103	12	1	15	FullDelay	162.903	1.62903e+08	16	5
165.308	9	1	238	LastDelay	0.00759156	7591.56	1	12
165.308	9	1	238	FullDelay	13.7076	1.37076e+07	2	12
168.808	9	1	73	LastDelay	0.00842161	8421.61	1	11
168.808	9	1	73	FullDelay	147.408	1.47408e+08	16	11
171.1	9	1	138	LastDelay	0.00047129	471.29	1	2
171.1	9	1	138	FullDelay	102.7	1.027e+08	11	2
173.3	9	1	185	LastDelay	0.00047137	471.37	1	2
173.3	9	1	185	FullDelay	51.4005	5.14005e+07	5	2
173.91	9	1	193	LastDelay	0.00956768	9567.68	1	9
173.91	9	1	193	FullDelay	51.2096	5.12096e+07	5	9
174.103	9	1	195	LastDelay	0.00349016	3490.16	1	5
174.103	9	1	195	FullDelay	51.2035	5.12035e+07	5	5
176.004	9	1	216	LastDelay	0.0035717	3571.7	1	14
176.004	9	1	216	FullDelay	30.9036	3.09036e+07	3	14
176.7	9	1	223	LastDelay	0.00047137	471.37	1	2
176.7	9	1	223	FullDelay	30.9005	3.09005e+07	3	2
178.406	9	1	240	LastDelay	0.00568484	5684.84	1	14
178.406	9	1	240	FullDelay	26.1057	2.61057e+07	3	14
